domain;problem;time_without_assistance;minimum_time_can_be_obtained;LTRA;BOTAV2;BOTAV2-psi
teleport-assistance6_domain;teleport-assistance6_problem_0;0.10979652404785156;0.18021035194396973;0.1548445224761963;0.15766000747680664;0.15432453155517578
;teleport-assistance6_problem_100;0.07542109489440918;0.22748422622680664;0.15412545204162598;0.07454347610473633;0.07341575622558594
;teleport-assistance6_problem_101;0.07944869995117188;0.2072010040283203;0.07095956802368164;0.07505369186401367;0.07047271728515625
;teleport-assistance6_problem_102;0.0825655460357666;0.13343310356140137;0.1542346477508545;0.15732789039611816;0.1575932502746582
;teleport-assistance6_problem_103;0.0788722038269043;0.13358020782470703;0.14313244819641113;0.0753936767578125;0.14238548278808594
;teleport-assistance6_problem_104;0.07351875305175781;0.13805055618286133;0.1394941806793213;0.15511608123779297;0.1487259864807129
;teleport-assistance6_problem_105;0.09108829498291016;0.1215202808380127;0.0816800594329834;0.08715391159057617;0.08947157859802246
;teleport-assistance6_problem_106;0.08951187133789062;0.15652823448181152;0.17838835716247559;0.09015059471130371;0.16471481323242188
;teleport-assistance6_problem_107;0.08061742782592773;0.19561433792114258;0.17710280418395996;0.09969496726989746;0.0899817943572998
;teleport-assistance6_problem_108;0.10073304176330566;0.2951467037200928;0.07329535484313965;0.09007549285888672;0.08406925201416016
;teleport-assistance6_problem_109;0.10771512985229492;0.3590381145477295;0.16929364204406738;0.16646337509155273;0.1740553379058838
;teleport-assistance6_problem_10;0.09157705307006836;0.2565300464630127;0.18213701248168945;0.1773829460144043;0.1686103343963623
;teleport-assistance6_problem_110;0.08002161979675293;0.1689145565032959;0.16083431243896484;0.08452844619750977;0.09502410888671875
;teleport-assistance6_problem_111;0.08269596099853516;0.13941621780395508;0.1822645664215088;0.22126460075378418;0.18450045585632324
;teleport-assistance6_problem_112;0.09968137741088867;0.14075779914855957;0.19949579238891602;0.168717622756958;0.16544842720031738
;teleport-assistance6_problem_113;0.10253524780273438;0.15480351448059082;0.1764218807220459;0.16269636154174805;0.1639232635498047
;teleport-assistance6_problem_114;0.09814310073852539;0.19565963745117188;0.2124946117401123;0.17541861534118652;0.1777663230895996
;teleport-assistance6_problem_115;0.09220123291015625;0.148423433303833;0.18832683563232422;0.14537906646728516;0.21355366706848145
;teleport-assistance6_problem_116;0.11083793640136719;0.18167376518249512;0.1710829734802246;0.1175222396850586;0.08686423301696777
;teleport-assistance6_problem_117;0.08658766746520996;0.16029906272888184;0.17793965339660645;0.1944563388824463;0.23513507843017578
;teleport-assistance6_problem_118;0.08770871162414551;0.4045095443725586;0.20519638061523438;0.10107612609863281;0.09052848815917969
;teleport-assistance6_problem_119;0.09044265747070312;0.3382551670074463;0.16692328453063965;0.19312572479248047;0.17709589004516602
;teleport-assistance6_problem_11;0.08662080764770508;0.21590590476989746;0.16440343856811523;0.0880427360534668;0.0926203727722168
;teleport-assistance6_problem_120;0.09167766571044922;0.2745950222015381;0.1729109287261963;0.07764792442321777;0.1686410903930664
;teleport-assistance6_problem_121;0.08881235122680664;0.13560104370117188;0.1678471565246582;0.08560895919799805;0.2577548027038574
;teleport-assistance6_problem_122;0.12480783462524414;0.21386075019836426;0.2691650390625;0.12128949165344238;0.2631864547729492
;teleport-assistance6_problem_123;0.13959217071533203;0.2320537567138672;0.2685222625732422;0.2969248294830322;0.28890395164489746
;teleport-assistance6_problem_124;0.13253092765808105;0.21348142623901367;0.25018763542175293;0.1304013729095459;0.15658950805664062
;teleport-assistance6_problem_125;0.08588838577270508;0.16941261291503906;0.15907716751098633;0.16288423538208008;0.16298127174377441
;teleport-assistance6_problem_126;0.08702397346496582;0.14817309379577637;0.16058063507080078;0.08031773567199707;0.16431689262390137
;teleport-assistance6_problem_127;0.09592676162719727;0.44621896743774414;0.17338895797729492;0.08053350448608398;0.08698678016662598
;teleport-assistance6_problem_128;0.08496236801147461;0.1353621482849121;0.16965532302856445;0.17281293869018555;0.16741943359375
;teleport-assistance6_problem_129;0.09415221214294434;0.12560749053955078;0.15122318267822266;0.16356229782104492;0.17601513862609863
;teleport-assistance6_problem_12;0.08713889122009277;0.15182900428771973;0.16064929962158203;0.09157037734985352;0.1732783317565918
;teleport-assistance6_problem_130;0.09282422065734863;0.14792394638061523;0.17078661918640137;0.1806182861328125;0.19298219680786133
;teleport-assistance6_problem_131;0.07905721664428711;0.12933993339538574;0.15985465049743652;0.10673117637634277;0.17930197715759277
;teleport-assistance6_problem_132;0.0839834213256836;0.12799859046936035;0.16862988471984863;0.10434937477111816;0.08310580253601074
;teleport-assistance6_problem_133;0.10973048210144043;0.18335771560668945;0.20433878898620605;0.1926717758178711;0.1860029697418213
;teleport-assistance6_problem_134;0.08267831802368164;0.15105843544006348;0.18138909339904785;0.17610955238342285;0.17151641845703125
;teleport-assistance6_problem_135;0.08043026924133301;0.19991612434387207;0.158735990524292;0.08615779876708984;0.08414292335510254
