domain;problem;time_without_assistance;minimum_time_can_be_obtained;LTRA;BOTAV2;BOTAV2-psi
;teleport-assistance7_problem_175;0.12350988388061523;0.11712288856506348;None;None;None
;teleport-assistance7_problem_176;0.08115029335021973;0.15306854248046875;None;None;None
;teleport-assistance7_problem_177;0.10601544380187988;0.15707826614379883;None;None;None
;teleport-assistance7_problem_178;0.08914375305175781;0.14897966384887695;None;None;None
;teleport-assistance7_problem_179;0.09927511215209961;0.14182353019714355;None;None;None
;teleport-assistance7_problem_17;0.1273670196533203;0.16325831413269043;None;None;None
;teleport-assistance7_problem_180;0.10728955268859863;0.1687924861907959;None;None;None
;teleport-assistance7_problem_181;0.13682079315185547;0.21633601188659668;None;None;None
;teleport-assistance7_problem_182;0.12220215797424316;0.16509222984313965;0.12069153785705566;0.12489128112792969;0.13213753700256348
;teleport-assistance7_problem_183;0.12842607498168945;0.1686263084411621;None;None;None
;teleport-assistance7_problem_184;0.1277005672454834;0.225341796875;None;None;None
;teleport-assistance7_problem_185;0.14177441596984863;0.1887047290802002;None;0.12438511848449707;0.11144423484802246
;teleport-assistance7_problem_186;0.13219356536865234;0.20700645446777344;None;None;None
;teleport-assistance7_problem_187;0.1591968536376953;0.2000439167022705;0.13069772720336914;0.11867904663085938;0.11476302146911621
;teleport-assistance7_problem_188;0.1407151222229004;0.19671106338500977;None;None;None
;teleport-assistance7_problem_189;0.12868356704711914;0.19303607940673828;None;None;None
;teleport-assistance7_problem_18;0.08809232711791992;0.13648700714111328;None;None;None
;teleport-assistance7_problem_190;0.0861053466796875;0.11146259307861328;None;None;None
;teleport-assistance7_problem_191;0.09895014762878418;0.1475694179534912;None;None;None
;teleport-assistance7_problem_192;0.09261250495910645;0.140275239944458;None;None;None
;teleport-assistance7_problem_193;0.08550906181335449;0.1164553165435791;None;None;None
;teleport-assistance7_problem_194;0.08567309379577637;0.1304316520690918;None;None;None
;teleport-assistance7_problem_195;0.08216667175292969;0.13070940971374512;None;None;None
;teleport-assistance7_problem_196;0.09494280815124512;0.12625837326049805;None;None;None
;teleport-assistance7_problem_197;0.12369394302368164;0.17057418823242188;None;None;None
;teleport-assistance7_problem_198;0.08684992790222168;0.12494778633117676;None;None;None
;teleport-assistance7_problem_199;0.11153841018676758;0.13836383819580078;None;None;None
;teleport-assistance7_problem_19;0.08799982070922852;0.1357111930847168;None;None;None
;teleport-assistance7_problem_1;0.09046292304992676;0.13596487045288086;None;None;None
;teleport-assistance7_problem_20;0.09744548797607422;0.14190053939819336;0.11287999153137207;0.09746789932250977;0.10614013671875
;teleport-assistance7_problem_21;0.09818243980407715;0.13151335716247559;None;0.07611560821533203;None
;teleport-assistance7_problem_22;0.12024641036987305;0.1842937469482422;None;None;None
;teleport-assistance7_problem_23;0.1286158561706543;0.16495823860168457;None;None;None
;teleport-assistance7_problem_24;0.12344956398010254;0.19480538368225098;None;None;None
;teleport-assistance7_problem_25;0.14812326431274414;0.24354076385498047;None;None;None
;teleport-assistance7_problem_26;0.1571946144104004;0.2534596920013428;None;None;None
;teleport-assistance7_problem_27;0.12320804595947266;0.2186591625213623;None;None;None
;teleport-assistance7_problem_28;0.13165521621704102;0.17399048805236816;None;None;None
;teleport-assistance7_problem_29;0.12108874320983887;0.15989375114440918;0.11899209022521973;0.14098882675170898;0.11927151679992676
;teleport-assistance7_problem_2;0.13876819610595703;0.22696828842163086;None;None;None
;teleport-assistance7_problem_30;0.09592366218566895;0.1580350399017334;None;None;None
;teleport-assistance7_problem_31;0.08861613273620605;0.10877871513366699;None;0.07123231887817383;0.08340239524841309
;teleport-assistance7_problem_32;0.10319209098815918;0.15210604667663574;None;None;None
;teleport-assistance7_problem_33;0.08084440231323242;0.11800551414489746;None;0.08015680313110352;None
;teleport-assistance7_problem_34;0.08709335327148438;0.130659818649292;0.09247708320617676;0.08324766159057617;0.08728361129760742
;teleport-assistance7_problem_35;0.10138988494873047;0.13433194160461426;None;None;None
;teleport-assistance7_problem_36;0.08217716217041016;0.12093901634216309;None;None;None
;teleport-assistance7_problem_37;0.08688116073608398;0.11480188369750977;None;0.16316485404968262;None
;teleport-assistance7_problem_38;0.08959245681762695;0.13263559341430664;None;None;None
;teleport-assistance7_problem_39;0.09702873229980469;0.14275908470153809;None;None;None
;teleport-assistance7_problem_3;0.11415266990661621;0.1549520492553711;None;None;None
;teleport-assistance7_problem_40;0.10190153121948242;0.12542080879211426;None;None;None
